Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
AAPL,APPLE INC,Information Technology,Equity,"9,188,668,313.24",13.1,"9,188,668,313.24","49,221,493.00",186.68,United States,NASDAQ,USD,1.0,USD,-
MSFT,MICROSOFT CORP,Information Technology,Equity,"8,223,532,917.88",11.72,"8,223,532,917.88","24,546,394.00",335.02,United States,NASDAQ,USD,1.0,USD,-
AMZN,AMAZON COM INC,Consumer Discretionary,Equity,"3,843,075,869.10",5.48,"3,843,075,869.10","29,715,270.00",129.33,United States,NASDAQ,USD,1.0,USD,-
NVDA,NVIDIA CORP,Information Technology,Equity,"3,307,926,083.44",4.72,"3,307,926,083.44","7,837,016.00",422.09,United States,NASDAQ,USD,1.0,USD,-
GOOGL,ALPHABET INC CLASS A,Communication,Equity,"2,397,835,617.12",3.42,"2,397,835,617.12","19,599,768.00",122.34,United States,NASDAQ,USD,1.0,USD,-
TSLA,TESLA INC,Consumer Discretionary,Equity,"2,335,117,735.00",3.33,"2,335,117,735.00","9,100,225.00",256.60,United States,NASDAQ,USD,1.0,USD,-
META,META PLATFORMS INC CLASS A,Communication,Equity,"2,106,367,926.78",3.0,"2,106,367,926.78","7,295,286.00",288.73,United States,NASDAQ,USD,1.0,USD,-
GOOG,ALPHABET INC CLASS C,Communication,Equity,"2,089,574,539.98",2.98,"2,089,574,539.98","16,985,649.00",123.02,United States,NASDAQ,USD,1.0,USD,-
LLY,ELI LILLY,Health Care,Equity,"1,280,708,701.92",1.83,"1,280,708,701.92","2,791,188.00",458.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UNH,UNITEDHEALTH GROUP INC,Health Care,Equity,"1,229,871,996.00",1.75,"1,229,871,996.00","2,578,348.00",477.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
V,VISA INC CLASS A,Financials,Equity,"1,226,039,863.90",1.75,"1,226,039,863.90","5,341,058.00",229.55,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AVGO,BROADCOM INC,Information Technology,Equity,"1,106,816,148.90",1.58,"1,106,816,148.90","1,346,246.00",822.15,United States,NASDAQ,USD,1.0,USD,-
MA,MASTERCARD INC CLASS A,Financials,Equity,"1,050,978,707.77",1.5,"1,050,978,707.77","2,767,117.00",379.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HD,HOME DEPOT INC,Consumer Discretionary,Equity,"1,004,776,090.35",1.43,"1,004,776,090.35","3,340,235.00",300.81,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ABBV,ABBVIE INC,Health Care,Equity,"791,081,040.32",1.13,"791,081,040.32","5,820,196.00",135.92,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
COST,COSTCO WHOLESALE CORP,Consumer Staples,Equity,"766,330,083.40",1.09,"766,330,083.40","1,461,235.00",524.44,United States,NASDAQ,USD,1.0,USD,-
ADBE,ADOBE INC,Information Technology,Equity,"732,518,558.40",1.04,"732,518,558.40","1,511,220.00",484.72,United States,NASDAQ,USD,1.0,USD,-
ACN,ACCENTURE PLC CLASS A,Information Technology,Equity,"621,922,748.26",0.89,"621,922,748.26","2,083,982.00",298.43,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
NFLX,NETFLIX INC,Communication,Equity,"613,248,253.44",0.87,"613,248,253.44","1,446,272.00",424.02,United States,NASDAQ,USD,1.0,USD,-
PEP,PEPSICO INC,Consumer Staples,Equity,"584,204,165.07",0.83,"584,204,165.07","3,139,701.00",186.07,United States,NASDAQ,USD,1.0,USD,-
CRM,SALESFORCE INC,Information Technology,Equity,"494,517,615.33",0.7,"494,517,615.33","2,353,837.00",210.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TMO,THERMO FISHER SCIENTIFIC INC,Health Care,Equity,"410,872,652.74",0.59,"410,872,652.74","783,794.00",524.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
INTU,INTUIT INC,Information Technology,Equity,"407,869,615.79",0.58,"407,869,615.79","900,991.00",452.69,United States,NASDAQ,USD,1.0,USD,-
KO,COCA-COLA,Consumer Staples,Equity,"389,927,109.60",0.56,"389,927,109.60","6,371,358.00",61.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ISRG,INTUITIVE SURGICAL INC,Health Care,Equity,"376,957,703.60",0.54,"376,957,703.60","1,151,860.00",327.26,United States,NASDAQ,USD,1.0,USD,-
SBUX,STARBUCKS CORP,Consumer Discretionary,Equity,"365,920,288.14",0.52,"365,920,288.14","3,720,971.00",98.34,United States,NASDAQ,USD,1.0,USD,-
NOW,SERVICENOW INC,Information Technology,Equity,"364,611,269.12",0.52,"364,611,269.12","671,488.00",542.99,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
QCOM,QUALCOMM INC,Information Technology,Equity,"363,943,217.61",0.52,"363,943,217.61","3,208,527.00",113.43,United States,NASDAQ,USD,1.0,USD,-
LMT,LOCKHEED MARTIN CORP,Industrials,Equity,"342,594,822.24",0.49,"342,594,822.24","745,809.00",459.36,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DE,DEERE,Industrials,Equity,"340,122,631.95",0.48,"340,122,631.95","840,951.00",404.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Equity,"330,920,530.95",0.47,"330,920,530.95","3,008,095.00",110.01,United States,NASDAQ,USD,1.0,USD,-
BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,Equity,"321,077,194.45",0.46,"321,077,194.45","122,365.00","2,623.93",United States,NASDAQ,USD,1.0,USD,-
AMAT,APPLIED MATERIAL INC,Information Technology,Equity,"320,108,757.10",0.46,"320,108,757.10","2,352,530.00",136.07,United States,NASDAQ,USD,1.0,USD,-
TJX,TJX INC,Consumer Discretionary,Equity,"311,703,186.74",0.44,"311,703,186.74","3,798,479.00",82.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LOW,LOWES COMPANIES INC,Consumer Discretionary,Equity,"310,499,615.76",0.44,"310,499,615.76","1,442,708.00",215.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CAT,CATERPILLAR INC,Industrials,Equity,"299,484,674.68",0.43,"299,484,674.68","1,277,447.00",234.44,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MCD,MCDONALDS CORP,Consumer Discretionary,Equity,"288,000,652.74",0.41,"288,000,652.74","993,414.00",289.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMT,AMERICAN TOWER REIT CORP,Real Estate,Equity,"285,622,648.74",0.41,"285,622,648.74","1,535,358.00",186.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UBER,UBER TECHNOLOGIES INC,Industrials,Equity,"277,214,125.10",0.4,"277,214,125.10","6,396,265.00",43.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMGN,AMGEN INC,Health Care,Equity,"272,091,406.60",0.39,"272,091,406.60","1,198,060.00",227.11,United States,NASDAQ,USD,1.0,USD,-
VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Equity,"269,763,005.00",0.38,"269,763,005.00","777,415.00",347.00,United States,NASDAQ,USD,1.0,USD,-
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"257,014,616.19",0.37,"257,014,616.19","1,526,487.00",168.37,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LRCX,LAM RESEARCH CORP,Information Technology,Equity,"255,057,656.04",0.36,"255,057,656.04","418,979.00",608.76,United States,NASDAQ,USD,1.0,USD,-
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,Equity,"250,248,456.45",0.36,"250,248,456.45","1,170,315.00",213.83,United States,NASDAQ,USD,1.0,USD,-
ORCL,ORACLE CORP,Information Technology,Equity,"244,531,039.52",0.35,"244,531,039.52","2,061,118.00",118.64,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MMC,MARSH & MCLENNAN INC,Financials,Equity,"240,235,059.12",0.34,"240,235,059.12","1,307,544.00",183.73,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"239,894,742.98",0.34,"239,894,742.98","983,417.00",243.94,United States,NASDAQ,USD,1.0,USD,-
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"228,939,622.32",0.33,"228,939,622.32","2,090,391.00",109.52,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"224,566,898.06",0.32,"224,566,898.06","3,354,749.00",66.94,United States,NASDAQ,USD,1.0,USD,-
PG,PROCTER & GAMBLE,Consumer Staples,Equity,"216,718,493.42",0.31,"216,718,493.42","1,459,777.00",148.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SNPS,SYNOPSYS INC,Information Technology,Equity,"210,173,966.84",0.3,"210,173,966.84","500,939.00",419.56,United States,NASDAQ,USD,1.0,USD,-
KLAC,KLA CORP,Information Technology,Equity,"206,726,921.70",0.29,"206,726,921.70","452,406.00",456.95,United States,NASDAQ,USD,1.0,USD,-
TXN,TEXAS INSTRUMENT INC,Information Technology,Equity,"204,822,964.48",0.29,"204,822,964.48","1,221,511.00",167.68,United States,NASDAQ,USD,1.0,USD,-
BX,BLACKSTONE INC,Financials,Equity,"204,352,644.96",0.29,"204,352,644.96","2,326,419.00",87.84,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,Equity,"200,852,726.52",0.29,"200,852,726.52","891,411.00",225.32,United States,NASDAQ,USD,1.0,USD,-
TGT,TARGET CORP,Consumer Staples,Equity,"199,968,576.61",0.29,"199,968,576.61","1,516,867.00",131.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
WM,WASTE MANAGEMENT INC,Industrials,Equity,"199,648,054.43",0.28,"199,648,054.43","1,205,677.00",165.59,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ITW,ILLINOIS TOOL INC,Industrials,Equity,"197,458,701.75",0.28,"197,458,701.75","815,103.00",242.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PGR,PROGRESSIVE CORP,Financials,Equity,"191,673,676.04",0.27,"191,673,676.04","1,443,652.00",132.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,Equity,"185,112,447.04",0.26,"185,112,447.04","90,578.00","2,043.68",United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SNOW,SNOWFLAKE CLASS A,Information Technology,Equity,"182,128,541.75",0.26,"182,128,541.75","1,021,759.00",178.25,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EW,EDWARDS LIFESCIENCES CORP,Health Care,Equity,"179,352,544.04",0.26,"179,352,544.04","1,985,306.00",90.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MRK,MERCK & CO INC,Health Care,Equity,"176,653,608.00",0.25,"176,653,608.00","1,541,480.00",114.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
UNP,UNION PACIFIC CORP,Industrials,Equity,"171,993,751.38",0.25,"171,993,751.38","860,442.00",199.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,Equity,"166,716,862.06",0.24,"166,716,862.06","1,336,622.00",124.73,United States,NASDAQ,USD,1.0,USD,-
DXCM,DEXCOM INC,Health Care,Equity,"161,604,729.00",0.23,"161,604,729.00","1,274,988.00",126.75,United States,NASDAQ,USD,1.0,USD,-
SHW,SHERWIN WILLIAMS,Materials,Equity,"161,399,384.32",0.23,"161,399,384.32","653,333.00",247.04,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MCO,MOODYS CORP,Financials,Equity,"160,958,110.72",0.23,"160,958,110.72","477,224.00",337.28,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Equity,"157,838,036.80",0.22,"157,838,036.80","170,680.00",924.76,United States,NASDAQ,USD,1.0,USD,"Jan 01, 1970"
FTNT,FORTINET INC,Information Technology,Equity,"155,015,903.11",0.22,"155,015,903.11","2,165,329.00",71.59,United States,NASDAQ,USD,1.0,USD,-
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"144,998,130.42",0.21,"144,998,130.42","2,453,022.00",59.11,United States,NASDAQ,USD,1.0,USD,-
WDAY,WORKDAY INC CLASS A,Information Technology,Equity,"144,725,866.25",0.21,"144,725,866.25","651,185.00",222.25,United States,NASDAQ,USD,1.0,USD,-
ADSK,AUTODESK INC,Information Technology,Equity,"143,357,986.00",0.2,"143,357,986.00","709,693.00",202.00,United States,NASDAQ,USD,1.0,USD,-
KMB,KIMBERLY CLARK CORP,Consumer Staples,Equity,"143,166,933.71",0.2,"143,166,933.71","1,045,243.00",136.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,Equity,"142,649,314.65",0.2,"142,649,314.65","832,017.00",171.45,United States,NASDAQ,USD,1.0,USD,-
MSI,MOTOROLA SOLUTIONS INC,Information Technology,Equity,"139,622,894.01",0.2,"139,622,894.01","501,141.00",278.61,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,Equity,"137,282,010.75",0.2,"137,282,010.75","366,819.00",374.25,United States,NASDAQ,USD,1.0,USD,-
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,"132,410,807.68",0.19,"132,410,807.68","271,456.00",487.78,United States,NASDAQ,USD,1.0,USD,-
CPRT,COPART INC,Industrials,Equity,"126,130,803.39",0.18,"126,130,803.39","1,414,181.00",89.19,United States,NASDAQ,USD,1.0,USD,-
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,Equity,"125,546,130.00",0.18,"125,546,130.00","1,719,810.00",73.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
DG,DOLLAR GENERAL CORP,Consumer Staples,Equity,"123,607,097.25",0.18,"123,607,097.25","722,215.00",171.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ANET,ARISTA NETWORKS INC,Information Technology,Equity,"123,036,339.72",0.18,"123,036,339.72","826,746.00",148.82,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CTAS,CINTAS CORP,Industrials,Equity,"122,678,721.31",0.17,"122,678,721.31","254,209.00",482.59,United States,NASDAQ,USD,1.0,USD,-
USD,USD CASH,Cash and/or Derivatives,Cash,"122,638,229.56",0.17,"122,638,229.56","122,638,230.00",100.00,United States,-,USD,1.0,USD,-
AZO,AUTOZONE INC,Consumer Discretionary,Equity,"122,526,822.69",0.17,"122,526,822.69","50,553.00","2,423.73",United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SYY,SYSCO CORP,Consumer Staples,Equity,"121,213,849.05",0.17,"121,213,849.05","1,673,069.00",72.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
IQV,IQVIA HOLDINGS INC,Health Care,Equity,"120,596,266.56",0.17,"120,596,266.56","563,376.00",214.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
LNG,CHENIERE ENERGY INC,Energy,Equity,"118,752,624.48",0.17,"118,752,624.48","799,358.00",148.56,United States,Nyse Mkt Llc,USD,1.0,USD,-
ROK,ROCKWELL AUTOMATION INC,Industrials,Equity,"118,657,904.44",0.17,"118,657,904.44","378,772.00",313.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
EQIX,EQUINIX REIT INC,Real Estate,Equity,"115,303,093.29",0.16,"115,303,093.29","154,539.00",746.11,United States,NASDAQ,USD,1.0,USD,-
PAYX,PAYCHEX INC,Industrials,Equity,"115,126,546.62",0.16,"115,126,546.62","1,062,249.00",108.38,United States,NASDAQ,USD,1.0,USD,-
ECL,ECOLAB INC,Materials,Equity,"113,531,610.15",0.16,"113,531,610.15","637,281.00",178.15,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ROST,ROSS STORES INC,Consumer Discretionary,Equity,"112,235,674.62",0.16,"112,235,674.62","1,032,907.00",108.66,United States,NASDAQ,USD,1.0,USD,-
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,Equity,"112,000,063.23",0.16,"112,000,063.23","661,587.00",169.29,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
TTD,TRADE DESK INC CLASS A,Communication,Equity,"110,748,892.40",0.16,"110,748,892.40","1,452,635.00",76.24,United States,NASDAQ,USD,1.0,USD,-
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,Equity,"110,286,229.08",0.16,"110,286,229.08","338,011.00",326.28,United States,NASDAQ,USD,1.0,USD,-
YUM,YUM BRANDS INC,Consumer Discretionary,Equity,"110,040,620.40",0.16,"110,040,620.40","811,509.00",135.60,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AMP,AMERIPRISE FINANCE INC,Financials,Equity,"109,868,036.30",0.16,"109,868,036.30","346,565.00",317.02,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
GWW,WW GRAINGER INC,Industrials,Equity,"108,409,316.40",0.15,"108,409,316.40","146,916.00",737.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
AXP,AMERICAN EXPRESS,Financials,Equity,"107,566,480.70",0.15,"107,566,480.70","640,010.00",168.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VRSK,VERISK ANALYTICS INC,Industrials,Equity,"105,523,022.50",0.15,"105,523,022.50","470,350.00",224.35,United States,NASDAQ,USD,1.0,USD,-
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Equity,"103,626,965.82",0.15,"103,626,965.82","1,264,206.00",81.97,United States,NASDAQ,USD,1.0,USD,-
RMD,RESMED INC,Health Care,Equity,"103,020,472.28",0.15,"103,020,472.28","478,564.00",215.27,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
ABC,AMERISOURCEBERGEN CORP,Health Care,Equity,"99,991,139.01",0.14,"99,991,139.01","532,803.00",187.67,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,Equity,"99,680,027.85",0.14,"99,680,027.85","693,909.00",143.65,United States,NASDAQ,USD,1.0,USD,-
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Equity,"98,878,086.86",0.14,"98,878,086.86","302,722.00",326.63,United States,NASDAQ,USD,1.0,USD,-
XTSLA,BLK CSH FND TREASURY SL AGENCY,Cash and/or Derivatives,Money Market,"97,807,747.78",0.14,"97,807,747.78","97,807,748.00",1.00,United States,-,USD,1.0,USD,-
VMW,VMWARE CLASS A INC,Information Technology,Equity,"97,753,997.88",0.14,"97,753,997.88","709,236.00",137.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,Equity,"95,835,395.88",0.14,"95,835,395.88","477,363.00",200.76,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,"94,516,630.88",0.13,"94,516,630.88","791,464.00",119.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
HSY,HERSHEY FOODS,Consumer Staples,Equity,"93,357,122.43",0.13,"93,357,122.43","360,327.00",259.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
MTD,METTLER TOLEDO INC,Health Care,Equity,"92,363,660.25",0.13,"92,363,660.25","71,697.00","1,288.25",United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SGEN,SEAGEN INC,Health Care,Equity,"91,567,134.34",0.13,"91,567,134.34","461,947.00",198.22,United States,NASDAQ,USD,1.0,USD,-
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,Equity,"89,519,374.00",0.13,"89,519,374.00","243,922.00",367.00,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
SYK,STRYKER CORP,Health Care,Equity,"88,643,130.40",0.13,"88,643,130.40","297,580.00",297.88,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,Equity,"86,627,505.44",0.12,"86,627,505.44","6,174,448.00",14.03,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
